name,avg_rating
Dawson's Bar &amp; Grill,\N
Daybreak Cafe &amp; Grill,\N
Dcsteakholders,\N
DeGrand Family Restaurant,\N
Dean &amp; Sue's Bar &amp; Grill,\N
Deb's Country Cafe,\N
Deb's Squeeze Inn,\N
Deeg's Grill &amp; Bar Mexican &amp; American Food,\N
Defelice Bros Pizza,\N
Deforest Family Restaurant,\N
Del Campo Deli &amp; Grill,\N
Del Frisco's Double (812 Main St.),\N
Del Taco (804 S Spanish Fork Parkway),\N
Del rancho mexicano grill,\N
Deli Belli,\N
Deli Italiano (Leesburg),\N
Deli Select and Grill,\N
Deli USA,\N
Deli-Licious,\N
Delicias Azteca,\N
Dells Distillery,\N
Delta Restaurant,\N
Deluxe bar and grill,\N
Denny's (1000 Gateway Blvd),\N
Denny's (1007 N. Main St. #140),\N
Denny's (1530 Rest Church Rd),\N
Denny's (1605 East Saddleback Blvd),\N
Denny's (201 N. Hwy. I-45),\N
Denny's (3244 Gentry Pkwy),\N
Denny's (4315 Texas State Hwy 42 North),\N
Denny's (592 Kirby Lane),\N
Denny's (5931 Alabama Highway #157),\N
Desert Heat,\N
Desi Burger,\N
Desi Kitchen,\N
Diamond Billiards,\N
Diehl's Restaurant,\N
DipWich Original American Sandwiches,\N
Dirty Burger,\N
Dirty Dan Harris Steakhouse - Bellingham,\N
Dirty Dawgs and Fries,\N
Dirty Little Vegan (5001 Adventist Blvd NW),\N
Dish + Drinks,\N
District Empanadas,\N
District Kitchen,\N
Dixie Dog Drive In,\N
Dixie bowl and billiards,\N
Doc's Soul Food,\N
Dock of the Bay- Constitution Ave.,\N
Dockside Charlie's (101 Burgess Road),\N
Dockside Charlie's (12301 Bermuda Cross Roads),\N
Dockside Charlie's (1709 Fulton Rd),\N
Dockside Charlie's (1791 Carl D. Silver Pkwy.),\N
Dockside Charlie's (2148 Beltline Road SW),\N
Dockside Charlie's (285 S Colonial Promenade),\N
Dockside Charlie's (3060 Champion Drive),\N
Dockside Charlie's (3173 Linden Drive),\N
Dockside Charlie's (3320 Montgomery Highway),\N
Dockside Charlie's (6291 W. Broad Street),\N
Dockside Charlie's (70 RHL Blvd.),\N
Dockside Charlie's (9927 Mayland Drive),\N
Dockside Charlie's (9990 Brook Road),\N
Dockside Grille,\N
Doctor Benzie's Pizza,\N
Dog Haus (6310 US RT 60),\N
Dolce Pizza,\N
Dolce Pizza &amp; Grill,\N
Dolly's Cafe,\N
Dolly's Diner,\N
Dom &amp; Phil De Marinis Pizza,\N
Dominic's Of New York,\N
Don Pedro Family Mexican,\N
Don Pedro Mayor #1,\N
Don Pedro's Family Mexican,\N
Don's Super Restaurant,\N
Don't Grill My Cheese (3917 W Camp Wisdom Rd Ste 110),\N
Donburi Dojo / Ramen House (1201 South Joyce Street),\N
Donutz On A Stick Ice Cream and Grill,\N
Dooley's,\N
Door County Fire Co,\N
Dopp's Bar &amp; Grill,\N
Dorine's Family Inn,\N
Double Barrel Taphouse,\N
Double Barrel Tavern,\N
Double Dragon,\N
Double KS Good Time Bar &amp; Grill,\N
Dough Boy's California Pizza,\N
Dough Boy's California Pizza (24th St),\N
Dough City Pizza + Burgers,\N
Doyle's Outpost,\N
Dr Dawg (Mikwaukee),\N
Dr. Dawg,\N
Drake's Place,\N
Dram Whiskey Bar,\N
Dream Day Cafe- Catering &amp;Events,\N
Dream Foods,\N
Dreams Cafe,\N
Dreams Soul Food,\N
Drover's Inn,\N
Du Jour VT,\N
Duck Duck Goose,\N
Duckies’ Bar &amp; Grill,\N
Dulcinea Bar and Grill,\N
Dunk's Public House,\N
Duplex Diner,\N
Dylan's Drive-Inn,\N
D’Roccos,\N
EATS UNITED,\N
EL Gran Patron,\N
Eagle Pass Saloon,\N
Eagles Point Bar &amp; Grill,\N
Eagles' Nest,\N
East End Pub,\N
East Liberty Tap House,\N
East Valley Market,\N
East West Grill (Clarendon),\N
Easy Eats (Georgetown),\N
Eat A Burger,\N
Eatin in the Attic,\N
Eatmore Fried Chicken,\N
Eatz Pizzeria and Deli,\N
Eddies Irish Pub,\N
Eden Cafe,\N
Edge Steakhouse and Sports Lounge,\N
Edith's French Cafe,\N
Egg Tart Kingdom,\N
Eggwich (2831 W Marine View Dr),\N
Eggwich (500 East 51st Street),\N
Eggwich (606 Broadway Street),\N
El Amigo Carry-Out,\N
El Arroyo,\N
El Azteca Restaurant,\N
El Bandido Mexican Restaurant,\N
El Bucana's Taqueria,\N
El Bucanas Taqueria,\N
El Burrito Azteca,\N
El Burrito Loco,\N
El Camino Real,\N
El Catrin,\N
El Catrin,\N
El Charro,\N
El Churry - Levittown,\N
El Cielo Mexican Grill,\N
El Fuego De Pa,\N
El Fuego Gyors,\N
El Fuego Mexican Grill &amp; Burger (Fairfax- VA),\N
El Gitano,\N
El Golfo De Mexico,\N
El Gran Sabor,\N
El Jaripeo Main St.,\N
El Jinete,\N
El Jinete Mexican Grill,\N
El Masry Egyptian,\N
El Molcajete Mexican Grill,\N
El Neno Family restaurant,\N
El Neno Restaurant,\N
El Nuevo Sabor,\N
El Olmeca,\N
El Parian Mexican Restaurant,\N
El Paseo Mexican Restaurant,\N
El Paso Mexican Grill,\N
El Patio Restaurant Taqueria,\N
El Patron Sports Bar,\N
El Patron Tacos Y Tortas,\N
El Patron Tacos Y Tortas al 100 (Parent),\N
El Pollo Royo,\N
El Pollon (38 Joshua),\N
El Porton Tri-Cities,\N
El Presidente,\N
El Pulgarcito Restaurant and Bar,\N
El Ranchito (3rd Avenue),\N
El Ranchito (Hal Greer Boulevard),\N
El Ranchito Family Mexican Restaurant,\N
El Ranchito Mexican Restaurant,\N
El Rancho Grande,\N
El Rancho Mexican Restaurant,\N
El Rey Del Sabor Restaurante Mexicano,\N
El Rey de las Arepa (Carytown),\N
El Rincon Mexican Restaurant (112 Thompson Dr),\N
El Rincón Catracho Restaurant,\N
El Rodeo Mexican Grill,\N
El Sabor Michoacano,\N
El Sabroso,\N
El Sazon Mexican Food,\N
El Sol De Mexico,\N
El Sombrero,\N
El Taco Loco -- Laskin Rd,\N
El Taco Regio (Rigsby),\N
El Tanque Bar &amp; Grill,\N
El Tapatio Mexican Restaurant,\N
El Tejano,\N
El Tequila Salsa,\N
El Tsunami,\N
El Zocalo Mexican Restaurant,\N
El arriero mexican food,\N
El barquito,\N
El palenque Bakery &amp; taqueria,\N
El pollo Alegre,\N
Electric Palm Restaurant,\N
Element Lounge,\N
Elements Restaurant,\N
Eli's Roadhouse,\N
Elizabeth's Cafe,\N
Elk Restaurant,\N
Elk River Bar &amp; Grill,\N
Ella's Public House,\N
Elm &amp; Good,\N
Elysian Brewing-Capitol Hill,\N
Elysian Fields,\N
Ember Smoked (3106 Spotsylvania Mall Drive),\N
Ember Smoked BBQ  (100 9th St.),\N
Ember Smoked BBQ  (201 RHL Blvd.),\N
Ember Smoked BBQ  (2315 Beltline Rd. S.W.),\N
Ember Smoked BBQ  (3174 Linden Dr.),\N
Ember Smoked BBQ  (3387 Lowery Pkwy.),\N
Ember Smoked BBQ  (4249 Balmoral Dr.),\N
Ember Smoked BBQ  (4740 Valley View Blvd.),\N
Ember Smoked BBQ  (5000 Bond Blvd.),\N
Ember Smoked BBQ  (6092 Alabama Hwy. 157 North),\N
Ember Smoked BBQ  (6226 University Dr. N.W.),\N
Ember Smoked BBQ  (6251 Slide Rd.),\N
Ember Smoked BBQ  (850 Mall Rd.),\N
Ember Smoked BBQ (1310 N. Eisenhower Dr.),\N
Embers Lounge,\N
Emerald City Bar and Grill,\N
Emigration Brewing Company,\N
Emilio's Famous Pizza,\N
Empire Banquet Hall Pizza,\N
Empty Shell,\N
En Vida PDX,\N
Enjoy Family Restaurant,\N
Enrique's taco house,\N
Epulo Bistro,\N
Espi's,\N
Essence Lounge,\N
Esters Enoteca,\N
Ethel's Pub &amp; Grill,\N
Euro's Gyro's,\N
Evil Olive Elixir Lounge,\N
Exotic Wings &amp; Things,\N
Express Subs &amp; Pizza (Alexandria),\N
Express Truck,\N
Express kitchen,\N
Eyman’s Pizza,\N
Fabulous Falafel,\N
Fairway's BBQ &amp; Grill,\N
Faithy's Corner Cafe,\N
Falbo Bros Pizzeria (Sun Prairie),\N
Falbos Bros Pizzeria,\N
Falls Family Restaurant,\N
Fam's On the Chain,\N
Family pizza,\N
Famous Fatso's Burgers,\N
Famous Toastery (12100 Sunset Hills Rd),\N
Famous Uncle Al's Hot Dogs (151 Granby St),\N
Famous Uncle Al's Hot Dogs -- Holland Rd,\N
Famous Uncle Als HotDogs &amp; Fries,\N
Farmacia Venus 🛒💊,\N
Farmacias Caridad 💊 Hato Tejas,\N
Farmburguesa - Vinton,\N
Farrelly's Southern Bar and Kitchen,\N
Farvahar Persian Cafe,\N
Fast Eddie's Restaurant- Ice Cream Shop- and Bakery,\N
Fast Mart &amp; Deli (Richmond),\N
Fast break cafe,\N
Fat Cow Pub,\N
Fat Jack's Burger Emporium,\N
FatCat's Fun - Ogden,\N
Fatboi’s Feast andGoodEatz,\N
Fatburger &amp; Buffalo’s Express (Midlothian),\N
Feast,\N
Feed Co. Redmond,\N
Felicia &amp;Family food Inc./Soul Kitchen,\N
Ferch's Crafthouse Grille,\N
Ferch’s Malt Shoppe &amp; Grille,\N
Fields Bar &amp; Grill,\N
Fiesta Bonita Mexican Grill and Cantina,\N
Fiesta Cafe,\N
Fiesta Cafe 2,\N
Fiesta Garibaldi Chicken,\N
Fiesta's Cantina Fine Tex Mex Cuisine,\N
Fig &amp; Olive - Washington DC,\N
Fight Club DC,\N
Finish Line Burgers (3917 W Camp Wisdom Rd Ste 110),\N
Finish Line Burgers (677 120th Ave NE #7A),\N
Finn McCool's,\N
Fins Bistro,\N
Fire Barn Pizza,\N
Fire Tacos (268 S State St Suite 110),\N
FireBurger (11448 Belvedere Vista Lane),\N
FireBurger (11800 W. Broad Street #1068),\N
FireBurger (14020 Promenade Commons St.),\N
FireBurger (15100 Potomac Town Place- Suite 160),\N
FireBurger (191 Main Street),\N
FireBurger (390 Spectrum Ave.),\N
FireBurger (One Towne Centre Blvd. Bldg 5000 Unit 5100),\N
Firecreek BBQ &amp; Steaks LLC,\N
Firefly Tosa,\N
Firehouse Chicago Style,\N
Firehouse Chicago style,\N
Firehouse Wings,\N
Firelite Lounge,\N
First Break Sports Bar,\N
Fish's Bar,\N
Fishtale Ale House,\N
Fishy's Bar &amp; Grill,\N
Fit Bar,\N
Fit House Cafe,\N
Fit in 30,\N
Fitz's On The Lake,\N
Five Guys AL- 4062 5413 US 280,\N
Five Guys OR-1895,\N
Five Guys TN-1956 412 Pinnacle Pkwy,\N
Five Guys VA-0166 15193 Montanus Dr.,\N
Five Guys VA-1469 16398-B Consumer Way,\N
Five Guys WI-0219 2900 Golf Rd,\N
Five Guys WI-1846 2181 Badger Drive,\N
Five Guys WV-0590 1000 N Eisenhower Pkwy,\N
Five Guys WV-0637 450 Cabela Dr.,\N
Five Points Irish Pub,\N
Fixture Pizza Pub,\N
Flanagan's Harp &amp; Fiddle (Bethesda),\N
Flannery's Restaurant (Milwaukee),\N
Flapper's Kitchen,\N
Flat Stick Bar &amp; Grill,\N
Flavas Of The Culture,\N
Flavor on 51,\N
Flavors Daiquiri Cafe,\N
Flippers Cove,\N
Flips Patio Grill,\N
Flo-Anna's Diner,\N
Float On,\N
Flood Valley Brewing,\N
Flying Buffalo,\N
Flying Saucer Cypress Waters,\N
Flying Saucer Draught Emporium (The Lake),\N
Fogata Restaurante,\N
Foley's on The Green,\N
Foley’s sports bar,\N
Foodgod Truffle Fries (1502 Ranch Road 620 South),\N
Foodies den,\N
Foody moody,\N
Ford's Fish Shack (Ashburn),\N
Fords Fish Shack (Lansdowne),\N
Fork and Gavel,\N
Fort 88 Smokehouse,\N
Forum Social House,\N
Foster's Grille,\N
Foster's Grille (Bristow),\N
Foundry Kitchen &amp; Cocktails,\N
Four Horsemen Concessions,\N
Four Season Restaurant,\N
Four Seasons Family Restaurant,\N
Fowlers Stone Oven Pizza,\N
Fox Pizza &amp; Subs,\N
Fox River Brewery and Restaurant (Fox River Mall),\N
Fox River Brewing (On the Water),\N
Fox's Pizza Den,\N
Foxhole Pub,\N
Foxs Pizza  (200 Pierpont Drive),\N
Foxtail Wine Bar,\N
Foxx View Lanes,\N
Franchise Grill - Plano,\N
Francia's Fries and Things!!!!,\N
Frank's Original,\N
Frankie's Burger Bar (8099 Sudley Rd),\N
Frankies pub &amp; grill,\N
Franklin Jack,\N
Franny's Family Restaurant &amp; Pancake House,\N
Fratello Halal Pizza,\N
Fratello's Waterfront Restaurant,\N
Fred's BBQ,\N
Fred's Drive-In,\N
Freddie's Beach Bar &amp; Restaurant,\N
Fredrick's Supper Club,\N
Freight House Restaurant,\N
Fremount express food,\N
French And Southern,\N
Fresh Green Eats (Brookfield),\N
Fresh Green Eats (Miller Park &amp; Lincoln),\N
Fresh Green Eats (Oakland &amp; North),\N
Fresh Green Eats (Silver Spring &amp; Port Washington),\N
Fresh Juice Bar &amp; Smoothies,\N
Fresh Set (2501 Presidio Vista Dr),\N
Fresh Set (640 W Telegraph),\N
Fresh Set 103 (13056 Fairlakes Shop Ctr),\N
Fresh Set 108 (1085 Lake Dr),\N
Fresh Set 113 (110 Merchant Street),\N
Fresh Set 114 (1701 William D Tate Ave),\N
Fresh Set 116 (14090 Worth Ave),\N
Fresh Set 12 (401 NE Northgate Way #430),\N
Fresh Set 133 (18029 Garden Way NE),\N
Fresh Set 135 (14736 E Indiana Ave),\N
Fresh Set 145 (9880 SE Washington St),\N
Fresh Set 147 (3909 Factoria Blvd SE),\N
Fresh Set 153 (10067 Brook Rd),\N
Fresh Set 157 (1535 E Rio Rd),\N
Fresh Set 162 (8311 NE Vancouver Mall Rd),\N
Fresh Set 163  (2233 S 320Th St),\N
Fresh Set 164 (10455 Silverdale Way NW),\N
Fresh Set 165 (600 Cooper Point Rd SW),\N
Fresh Set 167 (3609 9th St SW),\N
Fresh Set 168 (22705 Marine View Dr),\N
Fresh Set 170 (100 W Telegraph),\N
Fresh Set 171 (1075 Burlington Blvd),\N
Fresh Set 19 (2390 148th Ave NE),\N
Fresh Set 200 (17300 Southcenter Pkwy),\N
Fresh Set 213 (1002 Outlet Collection Way),\N
Fresh Set 23 (21045 Dulles Town Cir),\N
Fresh Set 355 (5601 Brodie Lane),\N
Fresh Set 360 (14450 Chantilly Crossing Ln),\N
Fresh Set 393 (1088 Nimmo Pkwy),\N
Fresh Set 396 (6522 Monona Dr),\N
Fresh Set 397 (N109 Stoneybrook Rd),\N
Fresh Set 398 (2430 Humes Rd),\N
Fresh Set 44 (1305 SE Everett Mall Way),\N
Fresh Set 502 (820 North East Mall Blvd),\N
Fresh Set 533 (10005 NE Cascades Pkwy),\N
Fresh Set 536 (4700 Hulen St),\N
Fresh Set 537 (4805 South Loop 289),\N
Fresh Set 538 (9415 192nd Ave E),\N
Fresh Set 539 (719 N 10th St),\N
Fresh Set 540 (21215 Bothell-Everett Highway),\N
Fresh Set 541 (27193 185th Ave SE),\N
Fresh Set 542 (2410 Columbia House Blvd),\N
Fresh Set 558 (365 The Bridge St),\N
Fresh Set 576 (6331 Seven Corners Center),\N
Fresh Set 580 (105 Peppers Ferry Rd NW),\N
Fresh Set 581 (4802 Valley View Blvd NW),\N
Fresh Set 583 (43530 Yukon Dr),\N
Fresh Set 584 (9945 Sowder Village Square),\N
Fresh Set 585 (9665 Liberia Ave),\N
Fresh Set 586 (11500 Midlothian Turnpike),\N
Fresh Set 621 (600 S Koeller St),\N
Fresh Set 622 (2440 East Springs Dr),\N
Fresh Set 624 (16814 Twin Lakes Ave),\N
Fresh Set 625 (7575 Edgerton Ave),\N
Fresh Set 724 (4650 Rib Mountain Dr.),\N
Fresh Set 728 (1112 SW Scotton Way),\N
Fresh Set 748 (3111 Midwestern Parkway #470),\N
Fresh Set 99 (11784 W Broad St),\N
Fresh- Fast &amp; Delicious,\N
Freshbee's American Grill &amp; Cafe,\N
Freshway Pizza,\N
Friedericks Family Restaurant,\N
Fritz Bar + Restaurant,\N
Fritz Fry House,\N
Frontier Burger,\N
Frost Me Sweet,\N
Fry Me a River (941 W Vickery Blvd),\N
Fryerz,\N
Fuddruckers (Botts Lane),\N
Full Belly Cafe + Bar,\N
Fullerton Wines,\N
Funk Da Fried Fish &amp; Chicken,\N
Funky Town Food Mart,\N
Fusion Food,\N
Fuzion,\N
G&amp;Cs Meet Mkt. Bar &amp; Grill,\N
G.D. Ritzy's,\N
GIO FRIED,\N
GR's Sandwich Shoppe,\N
GRAMMY KARAOKE KREAN BBQ,\N
GUSTO LATINO,\N
Gabby's Palace,\N
Gabr's Grill and Cafe,\N
Gabriel's Taqueria,\N
Gaby Burger,\N
Galbi Burger,\N
Gallery Cafe Ballston,\N
Galloway's Irish Pub and Eatery,\N
Gama Chicken,\N
Game On Grill and Bar,\N
Game Time Sports Bar,\N
Gameroom Eatz,\N
Ganache To-Go,\N
Garage on Beck,\N
Garden Grill,\N
Gardner Willz Cafe,\N
Garfields 502,\N
Gasthaus Cardi,\N
Gather,\N
Gehm's Club 117,\N
Gene's Tasty Burger,\N
General Burnside's Canteen,\N
General Sam's,\N
Genghis Mongolian Grill,\N
Geno's Pizza,\N
Genova Pizza (Alexandria),\N
Gentleman Jim's Restaurant,\N
Genuine Broaster Chicken,\N
George Webb (1481 E Sumner St),\N
George Webb (4555 Douglas Ave),\N
George Webb (Forest Home),\N
George's,\N
George's Cafe,\N
George's Place Bar &amp; Grill,\N
Georgetown Bagelry (Bethesda),\N
Georgia's Greek Restaurant Market &amp; Deli,\N
Georgie's Burgers and Shakes,\N
GetGo Gas Station,\N
Gg Deli Food,\N
Ggi Sports Bar &amp; Grill,\N
Ghost Kitchen SA,\N
Giardino Pizza,\N
Giatto’s Pizza,\N
Gibbie's Pub &amp; Eatery,\N
Gibby's Ice House (E. Military),\N
Gibby's Lanes- Sports Bar and Banquet Center,\N
Gig's Place,\N
Gigs Tavern,\N
Ginger Beef Chinese Deli,\N
Ginger Palace Pan Asian Cuisine,\N
Ginger's Garden Cafe,\N
Giovanni's Italiano Cucina,\N
Giovanni's New York Pizza,\N
Giovanni's Pizza Italian Restaurant,\N
Giovanni's Restaurant,\N
Giovannis Pizza,\N
Global Kabob &amp; Pizza,\N
Glory Days Grill (43170 Southern Walk Plz),\N
Glory Days Grill (9969 Jefferson Davis Hwy),\N
Glory Days Grill (Warrenton),\N
Godfather Pizza  (2605 E Bankhead Hwy),\N
Godfather's Pizza (Love's Travel Stop) (1124 Central Freeway E.),\N
Gold Dust Meridian,\N
Gold Rush Chicken Carry Out &amp; Delivery (Milwaukee),\N
Golden Basket Restaurant,\N
Golden Chicken &amp; Seafood (3428 W Villard Ave),\N
Golden Dragon,\N
Golden Leaf Cafe,\N
Golden Temple Vegetarian Cafe,\N
Goldfingers (3656 Montgomery Hwy),\N
Goldy’s Truck Plaza and Restaurant,\N
Gonzoburger,\N
Gooch's Green House Tavern,\N
Good Burger (City Creek),\N
Good Burger (Desert Hills),\N
Good Burger (Valley Fair Mall),\N
Good Fella's Dulles,\N
Good Fellas Pizza,\N
Good Health To Be Hail Cafe and Juice Bar,\N
Good Luck Cafe,\N
Good Natured Collective Market &amp; Cafe,\N
Good Slice Pizza by True Food Kitchen (Arlington),\N
Good Slice Pizza by True Food Kitchen (Fairfax),\N
Good Slice Pizza by True Food Kitchen (Reston),\N
Good Vibes Bar &amp; Grill,\N
Good World Chinese Restaurant &amp; Lounge,\N
GoodBurger,\N
GoodWay Grille,\N
Goose Blind Grill &amp; Bar,\N
Gordo Burger,\N
Gordons,\N
Gosport Tavern,\N
Grab A Cone,\N
Gracia,\N
Gracy's Cafe,\N
Gran Ranchero Méxican Restaurant,\N
Grand Avenue Pub,\N
Grand Avenue Pub &amp; Grille,\N
Grand Cafe,\N
Grand Central Bistro,\N
Grand China (Mount Rainier),\N
Grand Cru Wine Bar and Bistro (Arlington),\N
Grand Deli &amp; Cafe (Washington DC),\N
Grandma's,\N
Grandma's Soul Food,\N
Grandma's USA Cafe,\N
Grandma's in Da Kitchen,\N
Grandmas Diner,\N
Granny J's,\N
Granny’s Grill,\N
Grano,\N
Gravel Pit Sports Bar &amp; Gril,\N
Gray-Jett Cafe,\N
Greasy Goods,\N
Greasy Goods (3917 W Camp Wisdom Rd Ste 110),\N
Great American Casino - Lakewood,\N
Great Scott's Pizza,\N
Great State Burger (Chinatown),\N
Great State Burger (Downtown),\N
Great State Burger (Third Ave),\N
Great Steak (11601 108TH ST STE FC105 ),\N
Grecian Corner,\N
Greek Gyros,\N
Greek House,\N
Green Mill Restaurant &amp; Bar (Hudson),\N
Greystone Castle,\N
Grill House,\N
Grill Me Cheesy,\N
Grill Shack,\N
Grilled &amp; Cheesy,\N
Grilled &amp; Cheesy (1617 Washington Plaza N),\N
Grilled &amp; Cheesy (335 Central Expressway South),\N
Grilled &amp; Cheesy (606 Broadway Street),\N
Grilled Gold (541-B Graymont Ave),\N
Grizzly Burger House,\N
Groove House,\N
Ground Round (Brookfield),\N
Ground Round Bar &amp; Grill,\N
Ground Round Grill &amp; Bar,\N
Grounded Coffee Shop,\N
Growler USA,\N
Grub Gauntlet,\N
Guanataco,\N
Gudino's Cafe,\N
Guest House,\N
Gulf Shores Diner,\N
Gurus Sports Bar &amp; Grill,\N
Gus's Hot Dogs,\N
Gus's New York Pizza #4 (Hampton),\N
Gutierrez Restaurant,\N
Guy Fieri's Flavortown Kitchen (1431 Plaza Place),\N
Guy Fieri's Flavortown Kitchen (202 West 300 South),\N
Guy Fieri's Flavortown Kitchen (2701 East State Highway 114),\N
Guy Fieri's Flavortown Kitchen (6173 South State St),\N
Guy Fieri's Flavortown Kitchen (6525 Frontier Drive),\N
Guy Fieri's Flavortown Kitchen (80 S. Regent St),\N
Guy Fieri's Flavortown Kitchen (810 Central Expy S),\N
Guy's Fieri Pizza Parlor,\N
Gypsy Cafe,\N
Gyro King,\N
Gyro express,\N
Gyros Cafe,\N
Gyros Corner,\N
H Street Country Club,\N
HABIBI GRILL,\N
HALAL BOYZ,\N
HOTWINGS,\N
Habanero's Mexican Kitchen,\N
Hacienda Santa Fe,\N
Hackers Bar and Grill,\N
Hala Shawarma and Falafel,\N
Halal Cheesesteak Snob (10730 Fairfax Blvd #1E),\N
Halal Grill,\N
Halal Grill (318 N Central Expy- McKinney),\N
Halal Grill (3728 Georgia Ave NW),\N
Halal Grill Factory,\N
Halal Grill Factory (3728 Georgia Ave NW),\N
Halal King,\N
Halal Salt,\N
Halal Vessel,\N
Halal Vessel (3728 Georgia Ave NW),\N
Halal Wrap's &amp; Burger's,\N
Halal grills,\N
Halal lalla grill chicken Kabab &amp; pizza,\N
Hali Boyz Mexican-American Grille,\N
Hamburger Mary's,\N
Hamilton's Tavern 1840,\N
Hammer Down Bar,\N
Hamrock's Restaurant,\N
Hams Restaurant Bar &amp; Grille (Danville),\N
Hands On Deck,\N
Handy Mart,\N
HandyMart #1,\N
Hangry,\N
Hangry Burger,\N
Hanna's Deli,\N
Happy Days Cafe,\N
Happy Grillmore,\N
Happy Hooks Fish &amp; Ribs,\N
Happy Shopper Campostella,\N
Harbor Seafood &amp; Steak Company,\N
Harbor Side Cafe,\N
Hard Rock Cafe (San Antonio),\N
Hard Rock Cafe (Seattle),\N
Hard Rock Cafe (Washington DC),\N
Hardee's (1086 Ross Clark Cir),\N
Hardee's (115 N Main St),\N
Hardee's (1502508),\N
Hardee's (1502796),\N
Hardee's (1503214),\N
Hardee's (1503809),\N
Hardee's (1503921),\N
Hardee's (1510 Belknap Ave),\N
Hardee's (1535 County Rd 437),\N
Hardee's (1616 Decatur Hwy),\N
Hardee's (19 Ritter Dr),\N
Hardee's (2100 S Koeller Ave),\N
Hardee's (2609 West Stewart Avenue),\N
Hardee's (3132 Church Street),\N
Hardee's (3471 Ross Clark Cir),\N
Hardee's (4409 State Highway 42 North),\N
Hardee's (598 US Highway 33E),\N
Hardee's (N101 State Road 83),\N
Hardee's 2021 (1416 West Main Street),\N
Hardee's 2025 (17051 Forest Road),\N
Hardee's 2101 (1314 West Main Street),\N
Hardee's 2471 (194 Madison Rd),\N
Hardee's 2501 (105 N Mechanic St),\N
Hardee's 2621 (310 W Randolph Road),\N
Hardee's 2834 (2860 Lee Hwy),\N
Hardee's 2835 (1298 South Boston Road),\N
Hardee's 2837 (1240 Cedar Road),\N
Hardee's 2871 (4790 S Amherst Highway),\N
Hardee's 2906 (1015 East Main Street),\N
Hardee's 2910 (106 N Washington Hwy),\N
Hardee's 2928 (20265 Timberlake Road),\N
Hardee's 2944 (3135 Riverside Drive),\N
Hardee's 2946 (2927 Virginia Ave),\N
Hardee's 2948 (277 Laurel Hill Rd),\N
Hardee's 2950 (2398 George Washington Memorial Hwy),\N
Hardee's 2953 (76 E Midland Trl),\N
Hardee's 2955 (933 Fairystone Park Highway),\N
Hardee's 2957 (5412 Boydton Plank Rd),\N
Hardees (1501799),\N
Hardees (1503157),\N
Hardees (1503515),\N
Hardees (1503628),\N
Hardees (1503730),\N
Hardees (1503869),\N
Hardees (1503902),\N
Hardees (1505345),\N
Hardees (6710 South Business Dr),\N
Hardee’s 2371 (505 East Main St),\N
Hardee’s 2561 (10706 Patriot Hwy),\N
Hardee’s 2836 (323 14th St),\N
Harley Davidson Motor Bar &amp; Restaurant (Canal St),\N
Harpoon Willies,\N
Harrison's Restaurant,\N
Harry's Cafe &amp; Place,\N
Harvester Restaurant,\N
Hatoba,\N
Hawthorne (Adams Morgan),\N
Hayden's Place,\N
Heff's Burgers,\N
Heff's Burgers (82nd St.),\N
Hello Folks,\N
Henny's Chicken &amp; Bun (Eastlake Ave),\N
Henny's Chicken &amp; Bun (Green Lake Dr.),\N
Henry's Crab Shack,\N
Henry's Grocery,\N
Herfy's (Kent),\N
Hernandez Mexican Restaurant,\N
Hey Burger (2711 S State Street),\N
Heyday Seattle,\N
Hhungry,\N
Hi Point Steakhouse,\N
Hi-Revs Bar and Lounge,\N
Hidden Creek Country Club Roanoke Grille,\N
Hideaway,\N
High Street Canteen,\N
High Water Mark Lounge &amp; Cafe,\N
Highland Corner Grill,\N
Highline RxR (Crystal City),\N
Hightimes Bar &amp; Grill,\N
Highway 542 - Elizabeth Station,\N
Hill City Pub,\N
Hillbilly Heaven Bar &amp; Grill,\N
Hilltop Pizza,\N
Hinterland Brewery,\N
Hitching Post,\N
Hoagies Pizza &amp; Pasta,\N
Hoberts Soul food Canteen,\N
Hobnob,\N
Hoehns Huddle,\N
Hog Cabin &amp; Saloon,\N
Hogan's Diner,\N
Hollywood Burger,\N
Hollywood Grill #2,\N
Hollywood Grill Food Truck #1,\N
Hollywood burger,\N
Holmen American Legion Post 284,\N
Holy Burger,\N
Holy Frijoles - Richardson,\N
Holy Smoke BBQ,\N
Homage Industrial Kitchen,\N
Home table,\N
Homeplate Asylum Sports Bar,\N
Homespun,\N
Homestead,\N
Hometown Restaurant,\N
Honestly Vegan,\N
Honor Cafe,\N
Honor Mexicano Restaurant,\N
Hooch's,\N
Hook &amp; Reel Cajun Seafood (1508 N Woodland Park Dr),\N
Hook Fish &amp; Chicken  (8334  West Appleton Ave),\N
Hook Fish &amp; Chicken (Capitol &amp; 26th St),\N
Hook Fish &amp; Chicken- W Appleton,\N
Hook Line &amp; Seafood (5900 Balcones Dr #100),\N
Hoops Cafe,\N
Hooters (1801 W. Mercury Blvd.),\N
Hootie's Bait &amp; Tackle (1278 Oak Grove Road),\N
Hootie's Bait &amp; Tackle (14441 Brookfield Tower Dr.),\N
Hootie's Bait &amp; Tackle (2401 W. Hundred Road),\N
Hootie's Bait &amp; Tackle (310 N IH35 N- Suite 201),\N
Hootie's Bait &amp; Tackle (400 Cahaba Valley Rd),\N
